Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
capital_stock,OCE,2.55511,3.24351,3.96623,4.72639,5.53443,6.39526,7.3058,8.25781,9.24908,10.2779,11.3341,12.4015,13.465,14.5105,15.5238,16.4939,17.4257,18.3343,19.2207,20.0732,20.8836,21.6493,22.3735,23.0481,23.6618
capital_stock,RSAS,2.34806,3.38535,4.54831,5.789,7.0804,8.41396,9.78495,11.19,12.6331,14.1215,15.6618,17.258,18.9105,20.62,22.399,24.267,26.2273,28.2627,30.3293,32.3664,34.3287,36.1879,37.9341,39.5286,40.9444
capital_stock,RSAF,0.966016,1.30079,1.68169,2.0947,2.50525,2.98446,3.57278,4.25995,5.06528,6.00833,7.10707,8.37703,9.82734,11.4637,13.2995,15.3465,17.5908,19.989,22.4674,24.936,27.3286,29.6032,31.7387,33.6922,35.4215
GDP_gross,CAN,1.52325,1.6693,1.83735,2.03915,2.25499,2.46404,2.66395,2.85906,3.06404,3.28976,3.5223,3.74559,3.95702,4.15611,4.33792,4.49991,4.65617,4.8188,4.9751,5.11061,5.22724,5.32959,5.41768,5.49073,5.54946
GDP_gross,USA,16.629,18.8584,21.1128,23.2709,25.2493,26.99,28.5831,30.1388,31.7221,33.3576,34.9518,36.4157,37.7862,39.1135,40.3831,41.5839,42.7779,44.0099,45.1882,46.2172,47.1091,47.8936,48.5702,49.1324,49.5841
GDP_gross,MEX,1.95202,2.26886,2.61506,2.98871,3.37563,3.76396,4.16167,4.57735,5.0048,5.43461,5.85876,6.27168,6.67535,7.07108,7.4514,7.81246,8.17218,8.54307,8.89694,9.20453,9.46929,9.69989,9.8962,10.0555,10.1789
GDP_gross,RCAM,1.05285,1.25013,1.45647,1.66318,1.87073,2.08055,2.29145,2.50195,2.7119,2.92126,3.12908,3.33442,3.53714,3.73776,3.93863,4.14234,4.35089,4.56272,4.76275,4.93686,5.08685,5.21705,5.32762,5.41686,5.48566
GDP_gross,BRA,2.79078,3.25273,3.7066,4.13743,4.54529,4.93501,5.31631,5.69482,6.05485,6.38042,6.67716,6.95233,7.20051,7.41805,7.61399,7.7987,7.98345,8.1752,8.35962,8.52128,8.66142,8.78409,8.88854,8.97333,9.0385
GDP_gross,RSAM,3.03196,3.61356,4.22015,4.85307,5.49479,6.12957,6.76726,7.41935,8.07839,8.73202,9.36934,9.98334,10.582,11.1757,11.7656,12.3519,12.9466,13.5534,14.1285,14.6292,15.061,15.4371,15.7577,16.0188,16.2224
GDP_gross,NAF,1.51006,1.93827,2.41994,2.92656,3.43937,3.948,4.46466,5.00191,5.5566,6.11747,6.65533,7.14643,7.60245,8.03791,8.44855,8.83221,9.21244,9.60627,9.98255,10.3085,10.5879,10.8303,11.0356,11.2015,11.3278
GDP_gross,WAF,1.22666,1.6679,2.13922,2.62135,3.13563,3.70827,4.35548,5.08994,5.91799,6.84538,7.88078,9.02936,10.28,11.6223,13.0626,14.6004,16.1971,17.7934,19.28,20.5655,21.667,22.6169,23.4167,24.0578,24.5456
GDP_gross,EAF,0.565208,0.746013,0.933924,1.12017,1.32049,1.55117,1.81223,2.10187,2.42545,2.78892,3.19421,3.64105,4.12403,4.64021,5.20062,5.81183,6.45172,7.08898,7.68083,8.19303,8.63222,9.01075,9.32939,9.58477,9.77917
GDP_gross,SAF,0.688213,0.830535,0.97847,1.12511,1.26635,1.39993,1.52848,1.65448,1.77586,1.88967,1.99347,2.08553,2.16635,2.23619,2.29236,2.33422,2.37149,2.41292,2.45438,2.49026,2.52094,2.54785,2.57089,2.58963,2.60367
GDP_gross,WEU,14.6448,15.7721,17.1295,18.6895,20.3318,21.9484,23.5343,25.1109,26.7052,28.3224,29.8734,31.279,32.5833,33.8403,35.0293,36.1326,37.2196,38.3444,39.4208,40.3554,41.1594,41.8605,42.4581,42.9468,43.3281
GDP_gross,CEU,2.52228,2.89051,3.28057,3.6652,4.01213,4.29988,4.54794,4.78157,5.01482,5.25099,5.46123,5.61929,5.73802,5.837,5.92589,6.01104,6.09698,6.18559,6.27018,6.34394,6.40764,6.46334,6.51109,6.55079,6.58215
GDP_gross,TUR,1.3586,1.60807,1.85463,2.0972,2.33228,2.55662,2.77075,2.97546,3.16972,3.35169,3.51822,3.66714,3.80136,3.92469,4.04013,4.15098,4.26247,4.3774,4.48709,4.58275,4.66528,4.73719,4.79856,4.84837,4.88682
GDP_gross,UKR,0.582433,0.693993,0.815487,0.943463,1.06849,1.18367,1.29646,1.4155,1.54229,1.67368,1.79438,1.89154,1.97223,2.04516,2.10818,2.15915,2.20636,2.25736,2.30753,2.35105,2.38849,2.42149,2.44999,2.47364,2.49259
GDP_gross,STAN,0.577365,0.780593,1.00543,1.23844,1.45193,1.62236,1.75027,1.84458,1.92929,2.02293,2.11195,2.18106,2.23642,2.28692,2.3326,2.37265,2.41133,2.45232,2.4922,2.52699,2.55703,2.58336,2.60592,2.62439,2.6388
GDP_gross,RUS,3.07749,3.62601,4.22357,4.85029,5.40292,5.80123,6.11344,6.42317,6.75583,7.10813,7.41746,7.63041,7.77933,7.90468,8.00347,8.06969,8.12468,8.189,8.25562,8.31391,8.36455,8.41019,8.45066,8.48483,8.51288
GDP_gross,ME,3.79782,4.7105,5.78858,7.02712,8.30337,9.50147,10.6197,11.6881,12.7645,13.9003,15.1081,16.3938,17.7731,19.2669,20.9084,22.7118,24.6062,26.4943,28.2502,29.7734,31.0814,32.2095,33.159,33.9199,34.5026
GDP_gross,INDIA,6.80085,9.21032,11.899,14.7843,17.8035,20.9071,24.0653,27.2451,30.3872,33.4181,36.2354,38.7592,41.0202,43.0546,44.8282,46.3405,47.7849,49.3227,50.8196,52.1177,53.2317,54.2048,55.0363,55.7112,56.2306
GDP_gross,KOR,1.9542,2.32034,2.6698,2.97612,3.2308,3.43199,3.58758,3.70595,3.79055,3.84434,3.87328,3.88351,3.87929,3.86336,3.83446,3.79242,3.74471,3.69918,3.65808,3.62215,3.59121,3.56497,3.54365,3.52738,3.51559
GDP_gross,CHN,25.2878,34.3322,42.693,49.5356,55.031,59.4257,62.5556,64.2982,65.0693,65.2788,64.9141,63.9265,62.4993,60.8428,59.0785,57.2874,55.4703,53.6387,51.9134,50.4097,49.1136,47.9903,47.0446,46.288,45.7074
GDP_gross,SEAS,2.99737,3.73253,4.48143,5.20759,5.91385,6.60954,7.29442,7.96698,8.62576,9.26533,9.86787,10.4177,10.9191,11.3797,11.8027,12.1952,12.5843,12.9885,13.3762,13.7133,14.0032,14.2555,14.4704,14.644,14.7772
GDP_gross,INDO,1.76913,2.41498,3.13938,3.91394,4.713,5.51423,6.30194,7.06068,7.77098,8.41314,8.97469,9.45073,9.85964,10.2177,10.5154,10.7493,10.9642,11.1994,11.4326,11.6348,11.8085,11.9615,12.0935,12.2025,12.2882
GDP_gross,JAP,4.34185,4.6268,4.94504,5.27085,5.58154,5.86225,6.12244,6.37188,6.59954,6.79021,6.93053,7.01384,7.05757,7.07944,7.07746,7.04957,7.01129,6.97835,6.95117,6.92733,6.90686,6.89048,6.87833,6.87116,6.86799
GDP_gross,OCE,1.17437,1.35611,1.55561,1.77511,2.01011,2.25452,2.50298,2.7527,3.01113,3.2827,3.55262,3.80583,4.04162,4.2611,4.46045,4.63906,4.81305,4.99529,5.17111,5.32411,5.45616,5.5721,5.67193,5.75413,5.8191
GDP_gross,RSAS,1.3458,1.7188,2.09114,2.43531,2.76537,3.0989,3.43652,3.77717,4.12859,4.49824,4.88623,5.29066,5.70838,6.13962,6.59892,7.09745,7.62023,8.14339,8.63177,9.05643,9.42193,9.73792,10.005,10.2197,10.3845
GDP_gross,RSAF,0.471273,0.60101,0.728847,0.850944,0.980531,1.14283,1.34708,1.59408,1.88764,2.23136,2.62821,3.07967,3.5818,4.13265,4.74247,5.41526,6.12108,6.82093,7.46868,8.02856,8.50841,8.92178,9.26953,9.54827,9.76059
GDP_net,CAN,1.52323,1.66093,1.80863,2.00275,2.21181,2.41953,2.61859,2.80804,3.00325,3.21751,3.43953,3.65608,3.86615,4.06875,4.25105,4.40021,4.53726,4.6832,4.82736,4.95575,5.07133,5.17947,5.2825,5.3785,5.46097
GDP_net,USA,16.6287,18.8153,20.8231,22.7289,24.6256,26.3122,27.8513,29.3496,30.8867,32.4931,34.0638,35.4915,36.8039,38.0498,39.235,40.3567,41.4834,42.6607,43.8106,44.8515,45.796,46.6704,47.4945,48.2388,48.8514
GDP_net,MEX,1.95201,2.26199,2.60227,2.96991,3.35069,3.73136,4.1207,4.52765,4.94577,5.36461,5.77699,6.17916,6.57246,6.95657,7.32501,7.67569,8.02605,8.38749,8.73306,9.03513,9.2966,9.52552,9.73138,9.8945,10.0069
GDP_net,RCAM,1.05284,1.24795,1.45149,1.65551,1.86071,2.0676,2.27531,2.4821,2.68806,2.89341,3.0971,3.29801,3.49612,3.69215,3.8885,4.08772,4.29175,4.49903,4.69472,4.86491,5.01133,5.13836,5.25343,5.33835,5.39698
GDP_net,BRA,2.79077,3.24261,3.67494,4.0903,4.48021,4.85201,5.22049,5.59728,5.96225,6.28561,6.56583,6.81007,7.03134,7.24923,7.46039,7.64975,7.83148,8.0252,8.21697,8.38662,8.53333,8.66031,8.76629,8.84804,8.89328
GDP_net,RSAM,3.03194,3.59733,4.18799,4.80859,5.43552,6.0468,6.65897,7.29508,7.94663,8.59024,9.20746,9.78841,10.356,10.9393,11.5268,12.0962,12.6643,13.2485,13.8075,14.2982,14.7262,15.1051,15.4515,15.7307,15.9343
GDP_net,NAF,1.50743,1.93115,2.40677,2.90415,3.40658,3.90282,4.405,4.92513,5.46001,5.99856,6.51237,6.97867,7.40955,7.8184,8.20163,8.55783,8.90951,9.27255,9.61794,9.9157,10.1692,10.3874,10.5815,10.7392,10.8237
GDP_net,WAF,1.22452,1.66209,2.12771,2.60225,3.10717,3.66809,4.29955,5.01771,5.82443,6.72424,7.72646,8.835,10.0385,11.3265,12.7058,14.1692,15.684,17.1935,18.5907,19.7869,20.8002,21.6641,22.4177,22.9827,23.339
GDP_net,EAF,0.564224,0.743586,0.929171,1.11237,1.30894,1.53489,1.79011,2.07264,2.38756,2.74041,3.13282,3.56432,4.02932,4.52472,5.06165,5.64401,6.25197,6.85539,7.41241,7.88965,8.2943,8.63918,8.94013,9.16538,9.30773
GDP_net,SAF,0.687015,0.824544,0.969055,1.11152,1.24845,1.37696,1.49952,1.61896,1.73372,1.84115,1.93886,2.02496,2.10006,2.16419,2.21551,2.25396,2.28861,2.3273,2.36612,2.3998,2.42834,2.45271,2.47485,2.49318,2.49737
GDP_net,WEU,14.612,15.6822,16.9605,18.4768,20.0572,21.6181,23.1323,24.6233,26.1284,27.6638,29.1397,30.4713,31.7067,32.9048,34.032,35.0551,36.0547,37.0909,38.0915,38.9696,39.7364,40.4192,41.0356,41.5811,41.9539
GDP_net,CEU,2.51663,2.87386,3.25385,3.62818,3.96193,4.23925,4.47636,4.6975,4.91762,5.1412,5.33904,5.48394,5.59112,5.68301,5.76552,5.84,5.91322,5.98814,6.06139,6.12658,6.18477,6.23826,6.28947,6.34105,6.37467
GDP_net,TUR,1.3586,1.60405,1.84678,2.08583,2.3178,2.53838,2.74851,2.94887,3.13865,3.3162,3.47845,3.62323,3.75311,3.87165,3.98252,4.08982,4.19833,4.31004,4.41667,4.51001,4.59071,4.66107,4.72628,4.77566,4.80654
GDP_net,UKR,0.582401,0.692177,0.812395,0.938248,1.06093,1.174,1.28459,1.40058,1.52371,1.65148,1.76881,1.86265,1.94029,2.01004,2.07009,2.11791,2.16176,2.20937,2.25674,2.2988,2.33636,2.37114,2.40404,2.43481,2.45997
GDP_net,STAN,0.577334,0.779395,1.0029,1.23387,1.44558,1.61435,1.74064,1.8331,1.91601,2.00817,2.09546,2.16184,2.21457,2.26336,2.30815,2.34732,2.38505,2.42517,2.46439,2.49883,2.52874,2.5551,2.57897,2.59867,2.61142
GDP_net,RUS,3.07749,3.60703,4.1921,4.80421,5.34136,5.72957,6.03354,6.33533,6.65761,6.99413,7.28835,7.49522,7.64224,7.76195,7.85467,7.91989,7.97723,8.04413,8.11447,8.17915,8.2385,8.2945,8.35045,8.39763,8.4373
GDP_net,ME,3.78621,4.67951,5.73949,6.95325,8.19572,9.36005,10.4424,11.4734,12.5097,13.6002,14.7575,15.9872,17.3023,18.7211,20.2759,21.9808,23.7671,25.5417,27.1836,28.597,29.8004,30.8289,31.7195,32.3829,32.8511
GDP_net,INDIA,6.80074,9.19849,11.8699,14.7296,17.7093,20.7686,23.8722,26.9885,30.0647,33.0219,35.761,38.2056,40.3865,42.339,44.0337,45.4755,46.8515,48.3137,49.7357,50.9718,52.0341,52.9628,53.8201,54.4925,54.8986
GDP_net,KOR,1.95419,2.30287,2.63598,2.93118,3.17624,3.36979,3.51792,3.62866,3.70631,3.75409,3.7785,3.78618,3.78043,3.76263,3.73151,3.68735,3.63761,3.58993,3.54751,3.51231,3.48425,3.46304,3.45173,3.44817,3.44571
GDP_net,CHN,25.1407,33.8619,41.9086,48.4034,53.5588,57.6378,60.4546,61.8954,62.3988,62.3661,61.8357,60.787,59.364,57.7162,55.945,54.1301,52.2859,50.4347,48.7012,47.2041,45.932,44.8536,43.9914,43.38,42.9121
GDP_net,SEAS,2.99714,3.7264,4.46904,5.18667,5.88288,6.5686,7.23571,7.89357,8.54131,9.16754,9.75565,10.2894,10.7752,11.2229,11.6344,12.0145,12.39,12.7801,13.1538,13.4776,13.7547,13.9946,14.2172,14.3792,14.4772
GDP_net,INDO,1.769,2.40982,3.12849,3.89461,4.68223,5.46972,6.23809,6.97254,7.66268,8.28147,8.81824,9.27125,9.65866,9.99534,10.2729,10.49,10.6893,10.9072,11.1245,11.3164,11.4855,11.6388,11.7864,11.9175,12.0044
GDP_net,JAP,4.34057,4.61674,4.88958,5.19629,5.49213,5.76013,6.00457,6.23423,6.44153,6.61511,6.74396,6.82218,6.86363,6.88134,6.87344,6.83938,6.7949,6.75571,6.72426,6.70174,6.68621,6.68129,6.68744,6.71762,6.74382
GDP_net,OCE,1.17428,1.35443,1.54282,1.74225,1.96193,2.19768,2.44118,2.6858,2.93675,3.19417,3.44784,3.68839,3.91384,4.12198,4.3096,4.47743,4.64173,4.81541,4.98528,5.13657,5.27113,5.39352,5.50999,5.60814,5.68231
GDP_net,RSAS,1.3457,1.71725,2.0875,2.42884,2.75535,3.08281,3.41384,3.749,4.09612,4.45995,4.84128,5.23836,5.64804,6.07056,6.52009,7.00727,7.5175,8.02762,8.50251,8.91335,9.2649,9.56722,9.83581,10.0349,10.1697
GDP_net,RSAF,0.470452,0.599089,0.725074,0.844634,0.93075,1.09938,1.33005,1.57223,1.85828,2.19262,2.57761,3.01428,3.49852,4.02831,4.61371,5.25582,5.92729,6.59064,7.20091,7.72344,8.16653,8.54416,8.8718,9.11938,9.27839
investments,CAN,0.319878,0.348795,0.379812,0.420577,0.46448,0.508101,0.549904,0.589688,0.630683,0.675678,0.722302,0.767777,0.811891,0.854437,0.89272,0.924045,0.952825,0.983472,1.01374,1.04071,1.06498,1.08769,1.10933,1.12949,1.1468
investments,USA,3.49203,3.95121,4.37285,4.77308,5.17137,5.52557,5.84877,6.16341,6.48621,6.82356,7.1534,7.45321,7.72881,7.99046,8.23935,8.4749,8.71151,8.95875,9.20022,9.41881,9.61715,9.80079,9.97384,10.1302,10.2588
investments,MEX,0.409922,0.475019,0.546476,0.623681,0.703646,0.783586,0.865346,0.950806,1.03861,1.12657,1.21317,1.29762,1.38022,1.46088,1.53825,1.61189,1.68547,1.76137,1.83394,1.89738,1.95229,2.00036,2.04359,2.07785,2.10144
investments,RCAM,0.221097,0.26207,0.304814,0.347657,0.390749,0.434196,0.477815,0.521241,0.564492,0.607616,0.650392,0.692583,0.734185,0.775352,0.816586,0.858421,0.901267,0.944796,0.985891,1.02163,1.05238,1.07905,1.10322,1.12105,1.13337
investments,BRA,0.586062,0.680949,0.771738,0.858963,0.940845,1.01892,1.0963,1.17543,1.25207,1.31998,1.37882,1.43011,1.47658,1.52234,1.56668,1.60645,1.64461,1.68529,1.72556,1.76119,1.792,1.81867,1.84092,1.85809,1.86759
investments,RSAM,0.636708,0.755439,0.879479,1.0098,1.14146,1.26983,1.39838,1.53197,1.66879,1.80395,1.93357,2.05557,2.17475,2.29725,2.42064,2.5402,2.65951,2.78218,2.89958,3.00263,3.0925,3.17207,3.24481,3.30346,3.3462
investments,NAF,0.316561,0.405541,0.505422,0.609871,0.715382,0.819591,0.92505,1.03428,1.1466,1.2597,1.3676,1.46552,1.55601,1.64186,1.72234,1.79714,1.871,1.94723,2.01977,2.0823,2.13553,2.18135,2.22211,2.25524,2.27298
investments,WAF,0.257149,0.349039,0.446819,0.546473,0.652505,0.770299,0.902906,1.05372,1.22313,1.41209,1.62256,1.85535,2.10808,2.37857,2.66822,2.97553,3.29364,3.61063,3.90405,4.15524,4.36804,4.54947,4.70772,4.82638,4.90119
investments,EAF,0.118487,0.156153,0.195126,0.233598,0.274877,0.322327,0.375924,0.435255,0.501387,0.575486,0.657892,0.748507,0.846157,0.950192,1.06295,1.18524,1.31291,1.43963,1.55661,1.65683,1.7418,1.81423,1.87743,1.92473,1.95462
investments,SAF,0.144273,0.173154,0.203502,0.233419,0.262175,0.289162,0.3149,0.339982,0.364081,0.386642,0.407162,0.425242,0.441012,0.45448,0.465256,0.473332,0.480609,0.488734,0.496885,0.503959,0.509951,0.515069,0.519719,0.523568,0.524447
investments,WEU,3.06852,3.29325,3.56171,3.88013,4.21201,4.53981,4.85779,5.17089,5.48697,5.8094,6.11935,6.39898,6.65841,6.91,7.14672,7.36156,7.57149,7.78909,7.99922,8.18363,8.34464,8.48803,8.61747,8.73204,8.81032
investments,CEU,0.528491,0.60351,0.683308,0.761918,0.832005,0.890242,0.940036,0.986475,1.0327,1.07965,1.1212,1.15163,1.17413,1.19343,1.21076,1.2264,1.24178,1.25751,1.27289,1.28658,1.2988,1.31003,1.32079,1.33162,1.33868
investments,TUR,0.285305,0.336851,0.387824,0.438023,0.486739,0.533059,0.577187,0.619262,0.659115,0.696401,0.730474,0.760877,0.788153,0.813046,0.836328,0.858862,0.88165,0.905109,0.927502,0.947102,0.964049,0.978824,0.992519,1.00289,1.00937
investments,UKR,0.122304,0.145357,0.170603,0.197032,0.222796,0.246541,0.269763,0.294121,0.319979,0.34681,0.37145,0.391157,0.407461,0.422109,0.43472,0.444761,0.45397,0.463968,0.473915,0.482748,0.490635,0.49794,0.504848,0.511309,0.516593
investments,STAN,0.12124,0.163673,0.210609,0.259112,0.303571,0.339014,0.365534,0.384951,0.402362,0.421716,0.440046,0.453987,0.46506,0.475306,0.484711,0.492937,0.500861,0.509286,0.517522,0.524755,0.531035,0.536571,0.541584,0.545721,0.548397
investments,RUS,0.646272,0.757476,0.880341,1.00888,1.12168,1.20321,1.26704,1.33042,1.3981,1.46877,1.53055,1.574,1.60487,1.63001,1.64948,1.66318,1.67522,1.68927,1.70404,1.71762,1.73009,1.74185,1.75359,1.7635,1.77183
investments,ME,0.795104,0.982698,1.20529,1.46018,1.7211,1.96561,2.19291,2.40942,2.62704,2.85604,3.09909,3.35731,3.63349,3.93144,4.25794,4.61596,4.9911,5.36376,5.70856,6.00537,6.25808,6.47406,6.66109,6.80041,6.89872
investments,INDIA,1.42816,1.93168,2.49268,3.09323,3.71896,4.3614,5.01316,5.66758,6.31359,6.9346,7.50981,8.02319,8.48117,8.89119,9.24708,9.54985,9.83881,10.1459,10.4445,10.7041,10.9272,11.1222,11.3022,11.4434,11.5287
investments,KOR,0.41038,0.483603,0.553555,0.615547,0.667011,0.707656,0.738763,0.76202,0.778324,0.788358,0.793486,0.795097,0.79389,0.790153,0.783617,0.774343,0.763899,0.753886,0.744976,0.737584,0.731693,0.727238,0.724864,0.724115,0.7236
investments,CHN,5.27955,7.11099,8.8008,10.1647,11.2474,12.1039,12.6955,12.998,13.1038,13.0969,12.9855,12.7653,12.4664,12.1204,11.7484,11.3673,10.98,10.5913,10.2272,9.91285,9.64572,9.41926,9.23819,9.1098,9.01154
investments,SEAS,0.629399,0.782543,0.938497,1.0892,1.23541,1.37941,1.5195,1.65765,1.79368,1.92518,2.04869,2.16078,2.26279,2.35682,2.44323,2.52304,2.6019,2.68383,2.7623,2.8303,2.88848,2.93887,2.98561,3.01963,3.04022
investments,INDO,0.371489,0.506062,0.656982,0.817867,0.983267,1.14864,1.31,1.46423,1.60916,1.73911,1.85183,1.94696,2.02832,2.09902,2.15732,2.20291,2.24474,2.29052,2.33614,2.37645,2.41195,2.44415,2.47514,2.50267,2.52092
investments,JAP,0.91152,0.969515,1.02681,1.09122,1.15335,1.20963,1.26096,1.30919,1.35272,1.38917,1.41623,1.43266,1.44136,1.44508,1.44342,1.43627,1.42693,1.4187,1.4121,1.40737,1.4041,1.40307,1.40436,1.4107,1.4162
investments,OCE,0.246598,0.28443,0.323992,0.365872,0.412005,0.461513,0.512649,0.564018,0.616717,0.670777,0.724046,0.774562,0.821905,0.865615,0.905015,0.940261,0.974763,1.01124,1.04691,1.07868,1.10694,1.13264,1.1571,1.17771,1.19328
investments,RSAS,0.282597,0.360623,0.438374,0.510056,0.578625,0.64739,0.716906,0.787289,0.860186,0.93659,1.01667,1.10006,1.18609,1.27482,1.36922,1.47153,1.57868,1.6858,1.78553,1.8718,1.94563,2.00912,2.06552,2.10733,2.13564
investments,RSAF,0.0987949,0.125809,0.152265,0.177373,0.195458,0.23087,0.279311,0.330169,0.39024,0.46045,0.541299,0.633,0.73469,0.845945,0.968879,1.10372,1.24473,1.38403,1.51219,1.62192,1.71497,1.79427,1.86308,1.91507,1.94846
consumption,CAN,1.20335,1.31213,1.42882,1.58217,1.74733,1.91143,2.06869,2.21835,2.37257,2.54183,2.71723,2.8883,3.05426,3.21431,3.35833,3.47617,3.58444,3.69973,3.81361,3.91504,4.00635,4.09178,4.17318,4.24902,4.31416
consumption,USA,13.1367,14.8641,16.4502,17.9559,19.4542,20.7867,22.0025,23.1861,24.4005,25.6696,26.9104,28.0382,29.0751,30.0593,30.9956,31.8818,32.7719,33.702,34.6103,35.4326,36.1788,36.8696,37.5206,38.1087,38.5926
consumption,MEX,1.54209,1.78697,2.05579,2.34623,2.64705,2.94778,3.25535,3.57684,3.90716,4.23804,4.56382,4.88154,5.19224,5.49569,5.78676,6.06379,6.34058,6.62611,6.89912,7.13775,7.34431,7.52516,7.68779,7.81666,7.90543
consumption,RCAM,0.831745,0.985884,1.14668,1.30785,1.46996,1.6334,1.79749,1.96086,2.12357,2.28579,2.44671,2.60543,2.76193,2.9168,3.07192,3.2293,3.39048,3.55423,3.70883,3.84328,3.95895,4.0593,4.15021,4.2173,4.26361
consumption,BRA,2.20471,2.56166,2.9032,3.23134,3.53937,3.83309,4.12419,4.42185,4.71018,4.96563,5.187,5.37996,5.55476,5.72689,5.89371,6.04331,6.18687,6.33991,6.49141,6.62543,6.74133,6.84165,6.92537,6.98995,7.02569
consumption,RSAM,2.39524,2.84189,3.30852,3.79879,4.29406,4.77697,5.26058,5.76312,6.27784,6.78629,7.27389,7.73284,8.1812,8.64205,9.1062,9.55598,10.0048,10.4663,10.9079,11.2956,11.6337,11.933,12.2067,12.4273,12.5881
consumption,NAF,1.19087,1.52561,1.90135,2.29428,2.6912,3.08322,3.47995,3.89085,4.3134,4.73887,5.14477,5.51315,5.85354,6.17653,6.47928,6.76069,7.03851,7.32531,7.59817,7.8334,8.03365,8.20602,8.35935,8.484,8.55072
consumption,WAF,0.96737,1.31305,1.68089,2.05578,2.45466,2.89779,3.39665,3.96399,4.6013,5.31215,6.1039,6.97965,7.9304,8.94795,10.0376,11.1936,12.3903,13.5828,14.6867,15.6316,16.4322,17.1147,17.71,18.1564,18.4378
consumption,EAF,0.445737,0.587433,0.734045,0.878772,1.03406,1.21256,1.41419,1.63739,1.88617,2.16492,2.47493,2.81581,3.18316,3.57453,3.99871,4.45876,4.93905,5.41576,5.8558,6.23282,6.5525,6.82495,7.0627,7.24065,7.35311
consumption,SAF,0.542742,0.65139,0.765553,0.8781,0.986277,1.0878,1.18462,1.27898,1.36964,1.45451,1.5317,1.59972,1.65904,1.70971,1.75025,1.78063,1.80801,1.83857,1.86923,1.89584,1.91839,1.93764,1.95513,1.96961,1.97292
consumption,WEU,11.5435,12.3889,13.3988,14.5967,15.8452,17.0783,18.2745,19.4524,20.6415,21.8544,23.0204,24.0724,25.0483,25.9948,26.8853,27.6935,28.4832,29.3018,30.0923,30.786,31.3918,31.9311,32.4181,32.8491,33.1436
consumption,CEU,1.98813,2.27035,2.57054,2.86626,3.12992,3.34901,3.53632,3.71103,3.88492,4.06155,4.21784,4.33231,4.41698,4.48957,4.55476,4.6136,4.67145,4.73063,4.7885,4.83999,4.88597,4.92822,4.96868,5.00943,5.03599
consumption,TUR,1.07329,1.2672,1.45896,1.6478,1.83106,2.00532,2.17132,2.32961,2.47953,2.6198,2.74797,2.86235,2.96496,3.0586,3.14619,3.23096,3.31668,3.40493,3.48917,3.56291,3.62666,3.68224,3.73376,3.77277,3.79717
consumption,UKR,0.460097,0.54682,0.641792,0.741216,0.838137,0.927463,1.01482,1.10646,1.20373,1.30467,1.39736,1.4715,1.53283,1.58793,1.63537,1.67315,1.70779,1.7454,1.78282,1.81605,1.84572,1.8732,1.89919,1.9235,1.94337
consumption,STAN,0.456093,0.615722,0.79229,0.974754,1.142,1.27534,1.3751,1.44815,1.51365,1.58646,1.65541,1.70786,1.74951,1.78806,1.82344,1.85438,1.88419,1.91588,1.94687,1.97408,1.9977,2.01853,2.03739,2.05295,2.06302
consumption,RUS,2.43121,2.84955,3.31176,3.79532,4.21967,4.52636,4.7665,5.00491,5.25952,5.52536,5.75779,5.92122,6.03737,6.13194,6.20519,6.25671,6.30201,6.35486,6.41043,6.46153,6.50842,6.55266,6.59685,6.63413,6.66547
consumption,ME,2.99111,3.69682,4.5342,5.49307,6.47462,7.39444,8.2495,9.06399,9.88268,10.7442,11.6585,12.6299,13.6688,14.7897,16.018,17.3648,18.776,20.178,21.4751,22.5916,23.5423,24.3548,25.0584,25.5825,25.9523
consumption,INDIA,5.37259,7.26681,9.37723,11.6364,13.9904,16.4072,18.859,21.3209,23.7511,26.0873,28.2512,30.1825,31.9054,33.4478,34.7866,35.9256,37.0127,38.1678,39.2912,40.2677,41.1069,41.8406,42.5179,43.0491,43.3699
consumption,KOR,1.54381,1.81927,2.08242,2.31563,2.50923,2.66213,2.77916,2.86664,2.92798,2.96573,2.98502,2.99108,2.98654,2.97248,2.94789,2.91301,2.87371,2.83605,2.80253,2.77472,2.75256,2.7358,2.72687,2.72405,2.72211
consumption,CHN,19.8612,26.7509,33.1078,38.2387,42.3115,45.5339,47.7592,48.8974,49.2951,49.2693,48.8502,48.0217,46.8976,45.5958,44.1965,42.7628,41.3059,39.8434,38.4739,37.2912,36.2863,35.4343,34.7532,34.2702,33.9006
consumption,SEAS,2.36774,2.94385,3.53054,4.09747,4.64748,5.1892,5.71621,6.23592,6.74764,7.24236,7.70696,8.12866,8.5124,8.86611,9.1912,9.49143,9.7881,10.0963,10.3915,10.6473,10.8662,11.0557,11.2316,11.3596,11.437
consumption,INDO,1.39751,1.90376,2.4715,3.07674,3.69896,4.32108,4.92809,5.50831,6.05352,6.54236,6.96641,7.32429,7.63034,7.89632,8.11562,8.28714,8.44451,8.61672,8.78834,8.93997,9.07353,9.19467,9.31125,9.41481,9.48344
consumption,JAP,3.42905,3.64722,3.86277,4.10507,4.33878,4.5505,4.74361,4.92504,5.08881,5.22593,5.32773,5.38952,5.42227,5.43626,5.43002,5.40311,5.36797,5.33701,5.31217,5.29438,5.2821,5.27822,5.28308,5.30692,5.32762
