Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
consumption,RUS,2.43121,2.82223,3.26088,3.71555,4.10803,4.38142,4.58916,4.79224,5.00021,5.19583,5.34589,5.44049,5.49074,5.49139,5.44764,5.38138,5.30223,5.89981,5.98271,6.05712,6.12333,6.18242,6.23692,6.28381,6.32283
consumption,ME,2.99111,3.68021,4.50476,5.44655,6.40925,7.3032,8.13324,8.91871,9.70439,10.5286,11.4016,12.3277,13.3083,14.3425,15.452,16.6505,17.8801,19.8958,21.2441,22.4152,23.4215,24.2887,25.0184,25.6033,26.0516
consumption,INDIA,5.37259,7.26246,9.3687,11.6226,13.9736,16.3753,18.8115,21.2443,23.6231,25.8841,27.9443,29.7419,31.2877,32.562,33.5887,34.3919,35.0947,37.5909,38.7677,39.794,40.6782,41.4492,42.1151,42.6595,43.0875
consumption,KOR,1.54381,1.81959,2.03825,2.25217,2.42575,2.55717,2.65039,2.71181,2.74463,2.75142,2.73849,2.71263,2.6739,2.61781,2.54119,2.50407,2.46196,2.59037,2.56395,2.5392,2.51676,2.49646,2.48098,2.46816,2.45828
consumption,CHN,19.8612,26.7259,32.532,37.3239,41.0135,43.8255,45.5756,46.1812,45.9857,45.3474,44.3685,43.1413,41.7275,40.0837,38.1873,36.0258,34.3721,36.4337,35.2441,34.1656,33.1977,32.3221,31.5729,30.9448,30.4373
consumption,SEAS,2.36774,2.9393,3.52211,4.08365,4.62772,5.16583,5.69596,6.20966,6.70584,7.18546,7.63103,8.02253,8.37085,8.69755,8.99916,9.26323,9.50896,10.0398,10.3559,10.6313,10.8687,11.0758,11.2525,11.396,11.508
consumption,INDO,1.39751,1.89884,2.46133,3.05874,3.66949,4.27579,4.86286,5.41448,5.91105,6.33446,6.67744,6.94323,7.14312,7.27917,7.34273,7.33401,7.27421,8.1028,8.28227,8.43695,8.56899,8.68326,8.78438,8.86734,8.93233
consumption,JAP,3.42905,3.64739,3.86542,4.02882,4.20466,4.37624,4.51839,4.63527,4.72324,4.78032,4.80357,4.79195,4.74834,4.70955,4.71762,4.69791,4.66859,4.79235,4.77163,4.74987,4.72807,4.70683,4.69087,4.67691,4.66516
consumption,OCE,0.927678,1.07004,1.2195,1.35514,1.48558,1.6422,1.82016,1.99666,2.16499,2.32187,2.4604,2.58716,2.69675,2.86224,3.01478,3.15637,3.29781,3.44257,3.58225,3.70509,3.81201,3.90621,3.98717,4.05391,4.10718
consumption,RSAS,1.0631,1.35653,1.64914,1.91915,2.17779,2.43915,2.70369,2.96951,3.2448,3.53451,3.83944,4.15688,4.4844,4.82275,5.18328,5.5748,5.98552,6.40505,6.78974,7.12425,7.41218,7.6611,7.87061,8.03925,8.16953
consumption,RSAF,0.371657,0.473298,0.572787,0.667321,0.739151,0.872911,1.05403,1.24669,1.47421,1.74119,2.04914,2.39875,2.78711,3.21344,3.68528,4.20466,4.74818,5.29715,5.79765,6.22966,6.59992,6.91908,7.18519,7.398,7.56103
utility,CAN,0.75552,0.764987,0.771774,0.782131,0.79516,0.807401,0.818071,0.826555,0.83416,0.842167,0.850345,0.858611,0.867417,0.87695,0.887057,0.894992,0.901228,0.917172,0.925168,0.932001,0.937824,0.942865,0.947251,0.950819,0.953605
utility,USA,0.79288,0.810377,0.823998,0.83221,0.836719,0.843989,0.850032,0.855523,0.861067,0.866969,0.872644,0.877425,0.88127,0.884338,0.889641,0.895206,0.900978,0.917069,0.92369,0.929397,0.934298,0.938523,0.942205,0.945203,0.947565
utility,MEX,0.508822,0.54389,0.576836,0.608835,0.638139,0.664579,0.689404,0.713468,0.736184,0.756843,0.775563,0.792809,0.808794,0.8234,0.836657,0.84891,0.860581,0.883901,0.89691,0.907924,0.91723,0.925187,0.931891,0.937248,0.941407
utility,RCAM,0.388833,0.433616,0.471913,0.504032,0.531716,0.55614,0.57797,0.597667,0.615508,0.631684,0.646229,0.659136,0.670597,0.680865,0.690215,0.698857,0.706895,0.721942,0.730153,0.736854,0.742349,0.746957,0.75074,0.753677,0.755918
utility,BRA,0.452117,0.49491,0.527564,0.554592,0.578906,0.600955,0.622913,0.646658,0.670578,0.69161,0.708783,0.722236,0.735106,0.751973,0.775625,0.796626,0.815634,0.835269,0.854194,0.870614,0.884771,0.897182,0.907293,0.915446,0.921899
utility,RSAM,0.465661,0.509729,0.544811,0.577643,0.606487,0.630548,0.652288,0.674415,0.696413,0.716522,0.733729,0.747678,0.760523,0.775025,0.792101,0.808643,0.823439,0.840512,0.853355,0.864122,0.873134,0.880818,0.887313,0.892488,0.896496
utility,NAF,0.246743,0.332486,0.404106,0.461602,0.508214,0.546895,0.581147,0.612954,0.642597,0.669971,0.694483,0.716032,0.735431,0.753203,0.769363,0.784034,0.797807,0.820847,0.8356,0.848129,0.858726,0.867815,0.875429,0.881543,0.886275
utility,WAF,-0.490578,-0.359091,-0.272114,-0.214354,-0.169373,-0.128667,-0.0887445,-0.0472144,-0.00546596,0.0357553,0.0764226,0.116001,0.153559,0.188814,0.222493,0.254713,0.283605,0.308346,0.327412,0.341844,0.352968,0.361727,0.368438,0.373442,0.377038
utility,EAF,-0.739354,-0.61083,-0.525357,-0.469289,-0.422684,-0.376184,-0.33017,-0.285116,-0.239857,-0.194052,-0.148833,-0.105223,-0.063995,-0.025048,0.0130295,0.0504289,0.0842038,0.112072,0.133887,0.150357,0.163023,0.172962,0.180547,0.186183,0.190217
utility,SAF,0.432602,0.484645,0.52953,0.56765,0.599796,0.626905,0.650519,0.671889,0.691556,0.709888,0.72698,0.742801,0.757398,0.77077,0.783101,0.79496,0.807251,0.834813,0.849965,0.863382,0.875149,0.885544,0.894487,0.901836,0.907647
utility,WEU,0.719992,0.733581,0.746538,0.762812,0.778368,0.792314,0.804809,0.816321,0.827429,0.838508,0.848896,0.857977,0.866306,0.874506,0.883495,0.892934,0.902052,0.916356,0.925242,0.932885,0.939426,0.945057,0.949857,0.953751,0.956789
utility,CEU,0.581601,0.621707,0.655915,0.686728,0.711767,0.731546,0.748197,0.763356,0.778246,0.793508,0.807827,0.819956,0.830713,0.841252,0.851071,0.858916,0.866017,0.889079,0.900229,0.910097,0.918742,0.926381,0.933027,0.938513,0.942856
utility,TUR,0.514061,0.552202,0.583984,0.611182,0.634766,0.655431,0.674072,0.691359,0.70754,0.72272,0.736863,0.749941,0.762002,0.773036,0.783413,0.793691,0.804042,0.823186,0.834684,0.84461,0.85313,0.860506,0.866773,0.871813,0.875751
utility,UKR,0.367584,0.441045,0.504455,0.557312,0.600089,0.634766,0.664883,0.692396,0.718099,0.742329,0.763569,0.780873,0.795599,0.808912,0.820449,0.829734,0.837626,0.86791,0.881481,0.893371,0.903704,0.912782,0.92065,0.927112,0.932209
utility,STAN,0.285651,0.39367,0.476295,0.539254,0.584878,0.616215,0.63845,0.655345,0.67111,0.688147,0.704208,0.717127,0.728284,0.739563,0.750607,0.760527,0.769897,0.789849,0.801516,0.811717,0.820554,0.82829,0.834922,0.840332,0.84459
utility,RUS,0.574226,0.619842,0.661674,0.69746,0.724519,0.742936,0.757352,0.77115,0.784876,0.797995,0.809557,0.819548,0.82844,0.836051,0.842568,0.848695,0.854864,0.880749,0.891304,0.900718,0.909017,0.91636,0.922752,0.92805,0.932271
utility,ME,0.474769,0.512789,0.549795,0.583498,0.609779,0.627806,0.640728,0.650846,0.660215,0.669985,0.680142,0.690497,0.700846,0.711035,0.721413,0.73207,0.74193,0.759076,0.767603,0.774273,0.779528,0.783724,0.787038,0.789549,0.791377
utility,INDIA,0.0227,0.154182,0.254544,0.332766,0.395544,0.447309,0.491684,0.530667,0.565344,0.596343,0.623908,0.648412,0.670625,0.690793,0.709304,0.72643,0.743188,0.770216,0.788468,0.804335,0.81802,0.82993,0.84009,0.848376,0.854879
utility,KOR,0.654926,0.695304,0.72293,0.747659,0.767563,0.784151,0.798487,0.811324,0.822898,0.833277,0.84278,0.851715,0.860035,0.867398,0.873411,0.881669,0.889992,0.908961,0.919038,0.928318,0.936757,0.94448,0.951454,0.957351,0.962134
utility,CHN,0.546652,0.631751,0.684372,0.721047,0.747919,0.769423,0.786271,0.799061,0.809514,0.818971,0.827705,0.835955,0.843971,0.851494,0.857786,0.862162,0.869047,0.893693,0.904821,0.915482,0.925525,0.935058,0.943915,0.95164,0.95805
utility,SEAS,0.230242,0.305228,0.363704,0.409111,0.446373,0.478688,0.507235,0.532507,0.555185,0.575816,0.594059,0.609583,0.623113,0.635498,0.646685,0.656395,0.665318,0.681055,0.690703,0.698824,0.705623,0.711401,0.716219,0.720064,0.723025
utility,INDO,0.183392,0.307125,0.401922,0.475361,0.533715,0.581406,0.621359,0.655372,0.684425,0.709215,0.730504,0.749066,0.765684,0.780638,0.793702,0.804906,0.81528,0.846597,0.862099,0.875773,0.887724,0.898267,0.907409,0.914943,0.920902
utility,JAP,0.721201,0.739528,0.757513,0.7722,0.787324,0.802015,0.815186,0.827145,0.838145,0.848485,0.858041,0.86669,0.874669,0.8833,0.893675,0.903195,0.912852,0.927629,0.938236,0.947945,0.956715,0.964688,0.971824,0.977833,0.982674
utility,OCE,0.720794,0.739762,0.756925,0.769592,0.780241,0.793098,0.806847,0.819042,0.829706,0.839177,0.847358,0.855014,0.861985,0.872577,0.88272,0.892747,0.902736,0.912284,0.920915,0.928232,0.934409,0.939668,0.944053,0.94758,0.950331
utility,RSAS,-0.357223,-0.242662,-0.162039,-0.107138,-0.065975,-0.0317428,-0.00176877,0.0255625,0.0523697,0.0792675,0.105651,0.130636,0.154045,0.176228,0.19855,0.221632,0.243765,0.263908,0.280215,0.293153,0.303475,0.311825,0.318465,0.323562,0.327344
utility,RSAF,-0.364599,-0.281523,-0.231178,-0.201314,-0.199523,-0.153499,-0.0913964,-0.0392307,0.0146851,0.0689327,0.121538,0.171283,0.217173,0.25934,0.299233,0.337018,0.370018,0.397427,0.41807,0.433488,0.445256,0.454449,0.461466,0.466687,0.470438
NPV,Global,0,10.7562,22.8037,35.4486,48.2263,60.9144,73.3559,85.4335,97.0832,108.263,118.939,129.082,138.679,147.73,156.257,164.281,171.814,178.924,185.555,191.72,197.442,202.747,207.661,212.211,216.426
